Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Total Deaths per 100rb,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
2/19/2022,ID-KI,Kalimantan Timur,1978,4,350,1624,170819,5478,155320,10021,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,556.84,48088.35,1.13,1542.15,154.21,3.21%,90.93%,1.23,4
2/19/2022,ID-KU,Kalimantan Utara,192,0,8,184,36708,811,35210,687,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,296.11,56612.59,0,1250.76,125.08,2.21%,95.92%,1.88,1
2/19/2022,ID-BB,Kepulauan Bangka Belitung,287,1,70,216,55018,1471,51501,2046,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,208.01,39874.85,0.72,1066.12,106.61,2.67%,93.61%,0.93,1
2/19/2022,ID-KR,Kepulauan Riau,535,1,114,420,58587,1754,53585,3248,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,277.29,30365.4,0.52,909.09,90.91,2.99%,91.46%,0.93,1
2/19/2022,ID-LA,Lampung,965,3,123,839,57741,3902,46061,7778,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,106.1,6348.24,0.33,429,42.9,6.76%,79.77%,1.11,0.75
2/19/2022,ID-MA,Maluku,108,0,150,-42,18078,278,15456,2344,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,58.47,9787.25,0,150.51,15.05,1.54%,85.50%,1.03,0
2/19/2022,ID-MU,Maluku Utara,118,0,6,112,12732,306,11852,574,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,90.23,9735.41,0,233.98,23.4,2.40%,93.09%,1.71,0
2/19/2022,ID-NB,Nusa Tenggara Barat,307,0,313,-6,33623,843,28551,4229,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,58.25,6379.78,0,159.95,16,2.51%,84.92%,1.06,0
2/19/2022,ID-NT,Nusa Tenggara Timur,420,0,111,309,67543,1357,63692,2494,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,77.62,12481.8,0,250.77,25.08,2.01%,94.30%,1.05,1
2/19/2022,ID-PA,Papua,541,0,0,541,42922,562,33719,8641,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953,124.64,9889.07,0,129.48,12.95,1.31%,78.56%,0.84,1
2/19/2022,ID-PB,Papua Barat,467,0,150,317,27475,359,24275,2841,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,409.4,24086.07,0,314.72,31.47,1.31%,88.35%,1.79,1
2/19/2022,ID-RI,Riau,750,2,181,567,134901,4134,125606,5161,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851,123.48,22209.22,0.33,680.59,68.06,3.06%,93.11%,0.8,0.4
2/19/2022,ID-SR,Sulawesi Barat,102,1,7,94,12797,351,12066,380,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,65.39,8203.29,0.64,225,22.5,2.74%,94.29%,3.64,
2/19/2022,ID-SN,Sulawesi Selatan,1885,5,253,1627,122530,2275,108902,11353,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,199.96,12997.93,0.53,241.33,24.13,1.86%,88.88%,1.01,0.5
2/19/2022,ID-ST,Sulawesi Tengah,258,0,60,198,49068,1617,45938,1513,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,87.29,16601.89,0,547.1,54.71,3.30%,93.62%,0.83,1
2/19/2022,ID-SG,Sulawesi Tenggara,308,1,86,221,22787,536,20022,2229,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,116.87,8646.31,0.38,203.38,20.34,2.35%,87.87%,1.44,1
2/19/2022,ID-SA,Sulawesi Utara,983,1,226,756,41834,1074,34346,6414,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,372.08,15834.91,0.38,406.53,40.65,2.57%,82.10%,1.02,
2/19/2022,ID-SB,Sumatera Barat,594,4,50,540,94687,2165,88473,4049,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,107.62,17155.79,0.72,392.26,39.23,2.29%,93.44%,0.91,
2/19/2022,ID-SS,Sumatera Selatan,1042,3,216,823,69657,3109,57982,8566,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,126.8,8476.61,0.37,378.34,37.83,4.46%,83.24%,1.07,0.75
2/19/2022,ID-SU,Sumatera Utara,2349,4,461,1884,122432,2921,105596,13915,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,157.92,8230.78,0.27,196.37,19.64,2.39%,86.25%,1.07,1
2/20/2022,ID-AC,Aceh,58,0,33,25,39384,2076,36575,733,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,11.05,7505.64,0,395.64,39.56,5.27%,92.87%,0.67,0
2/20/2022,ID-BA,Bali,879,16,1622,-759,148365,4292,127965,16108,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,208.48,35189.51,3.79,1017.99,101.8,2.89%,86.25%,0.94,0.8
2/20/2022,ID-BT,Banten,3604,8,2895,701,244107,2790,171768,69549,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,336.12,22766.13,0.75,260.2,26.02,1.14%,70.37%,0.77,1
2/20/2022,ID-BE,Bengkulu,193,0,4,189,25071,477,22763,1831,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,96.52,12538.39,0,238.55,23.86,1.90%,90.79%,0.73,1
2/20/2022,ID-JK,DKI Jakarta,8136,33,12290,-4187,1129677,14348,1057991,57338,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,750.13,104154.7,3.04,1322.87,132.29,1.27%,93.65%,0.86,1.38
2/20/2022,ID-YO,Daerah Istimewa Yogyakarta,1807,4,403,1400,173533,5311,153497,14725,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185,497.66,47791.87,1.1,1462.68,146.27,3.06%,88.45%,0.92,1.33
2/20/2022,ID-GO,Gorontalo,30,0,5,25,12354,461,11453,440,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,25.41,10463.72,0,390.46,39.05,3.73%,92.71%,0.52,1
2/20/2022,IDN,Indonesia,48484,163,32873,15448,5197505,146365,4514782,536358,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,182.83,19599.51,0.61,551.93,55.19,2.82%,86.86%,0.82,1.03
2/20/2022,ID-JA,Jambi,173,2,83,88,31720,793,29352,1575,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,49.52,9080.09,0.57,227,22.7,2.50%,92.53%,0.9,
2/20/2022,ID-JB,Jawa Barat,10410,10,4133,6267,923922,14915,740198,168809,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,230.51,20458.26,0.22,330.26,33.03,1.61%,80.11%,0.83,0.71
2/20/2022,ID-JT,Jawa Tengah,4282,20,2152,2110,539429,30697,471340,37392,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,117.75,14834.12,0.55,844.16,84.42,5.69%,87.38%,0.82,0.77
2/20/2022,ID-JI,Jawa Timur,5766,22,5480,264,490859,30010,427654,33195,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,142.44,12126.26,0.54,741.37,74.14,6.11%,87.12%,0.73,0.76
2/20/2022,ID-KB,Kalimantan Barat,583,2,262,319,47263,1070,42719,3474,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,107.51,8715.59,0.37,197.31,19.73,2.26%,90.39%,1.02,2
2/20/2022,ID-KS,Kalimantan Selatan,487,7,174,306,78622,2440,69626,6556,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,121.05,19542.89,1.74,606.51,60.65,3.10%,88.56%,0.75,7
2/20/2022,ID-KT,Kalimantan Tengah,464,0,95,369,49642,1442,44882,3318,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,180.52,19313.78,0,561.03,56.1,2.90%,90.41%,0.86,1
2/20/2022,ID-KI,Kalimantan Timur,1537,4,438,1095,172356,5482,155758,11116,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,432.69,48521.04,1.13,1543.27,154.33,3.18%,90.37%,0.78,1
2/20/2022,ID-KU,Kalimantan Utara,125,0,16,109,36833,811,35226,796,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,192.78,56805.37,0,1250.76,125.08,2.20%,95.64%,0.65,1
2/20/2022,ID-BB,Kepulauan Bangka Belitung,216,2,101,113,55234,1473,51602,2159,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,156.55,40031.4,1.45,1067.57,106.76,2.67%,93.42%,0.75,2
2/20/2022,ID-KR,Kepulauan Riau,495,1,141,353,59082,1755,53726,3601,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,256.56,30621.96,0.52,909.61,90.96,2.97%,90.93%,0.93,1
2/20/2022,ID-LA,Lampung,891,7,106,778,58632,3909,46167,8556,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,97.96,6446.2,0.77,429.77,42.98,6.67%,78.74%,0.92,2.33
2/20/2022,ID-MA,Maluku,60,0,80,-20,18138,278,15536,2324,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,32.48,9819.73,0,150.51,15.05,1.53%,85.65%,0.56,1
2/20/2022,ID-MU,Maluku Utara,48,0,5,43,12780,306,11857,617,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,36.7,9772.11,0,233.98,23.4,2.39%,92.78%,0.41,1
2/20/2022,ID-NB,Nusa Tenggara Barat,280,0,275,5,33903,843,28826,4234,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,53.13,6432.91,0,159.95,16,2.49%,85.02%,0.91,1
2/20/2022,ID-NT,Nusa Tenggara Timur,417,0,33,384,67960,1357,63725,2878,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,77.06,12558.86,0,250.77,25.08,2.00%,93.77%,0.99,1
2/20/2022,ID-PA,Papua,311,0,0,311,43233,562,33719,8952,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953,71.65,9960.72,0,129.48,12.95,1.30%,77.99%,0.57,1
2/20/2022,ID-PB,Papua Barat,256,1,195,60,27731,360,24470,2901,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,224.42,24310.49,0.88,315.6,31.56,1.30%,88.24%,0.55,
2/20/2022,ID-RI,Riau,630,3,194,433,135531,4137,125800,5594,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851,103.72,22312.94,0.49,681.09,68.11,3.05%,92.82%,0.84,1.5
2/20/2022,ID-SR,Sulawesi Barat,51,1,6,44,12848,352,12072,424,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,32.69,8235.98,0.64,225.64,22.56,2.74%,93.96%,0.5,1
2/20/2022,ID-SN,Sulawesi Selatan,1515,5,350,1160,124045,2280,109252,12513,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,160.71,13158.64,0.53,241.86,24.19,1.84%,88.07%,0.8,1
2/20/2022,ID-ST,Sulawesi Tengah,189,0,83,106,49257,1617,46021,1619,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,63.95,16665.84,0,547.1,54.71,3.28%,93.43%,0.73,1
2/20/2022,ID-SG,Sulawesi Tenggara,267,1,107,159,23054,537,20129,2388,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,101.31,8747.62,0.38,203.76,20.38,2.33%,87.31%,0.87,1
2/20/2022,ID-SA,Sulawesi Utara,1112,3,69,1040,42946,1077,34415,7454,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,420.91,16255.82,1.14,407.66,40.77,2.51%,80.14%,1.13,3
2/20/2022,ID-SB,Sumatera Barat,567,3,27,537,95254,2168,88500,4586,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,102.73,17258.52,0.54,392.81,39.28,2.28%,92.91%,0.95,0.75
2/20/2022,ID-SS,Sumatera Selatan,711,5,345,361,70368,3114,58327,8927,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,86.52,8563.14,0.61,378.95,37.89,4.43%,82.89%,0.68,1.67
2/20/2022,ID-SU,Sumatera Utara,1934,4,661,1269,124366,2925,106257,15184,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,130.02,8360.8,0.27,196.64,19.66,2.35%,85.44%,0.82,1
2/21/2022,ID-AC,Aceh,59,0,5,54,39443,2076,36580,787,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,11.24,7516.88,0,395.64,39.56,5.26%,92.74%,1.02,1
2/21/2022,ID-BA,Bali,654,9,2522,-1877,149019,4301,130487,14231,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,155.12,35344.63,2.13,1020.12,102.01,2.89%,87.56%,0.74,0.56
2/21/2022,ID-BT,Banten,2611,1,4318,-1708,246718,2791,176086,67841,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,243.51,23009.64,0.09,260.3,26.03,1.13%,71.37%,0.72,0.13
2/21/2022,ID-BE,Bengkulu,144,0,46,98,25215,477,22809,1929,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,72.02,12610.41,0,238.55,23.86,1.89%,90.46%,0.75,1
2/21/2022,ID-JK,DKI Jakarta,5358,25,12082,-6749,1135035,14373,1070073,50589,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,494,104648.7,2.3,1325.17,132.52,1.27%,94.28%,0.66,0.76
2/21/2022,ID-YO,Daerah Istimewa Yogyakarta,1274,5,388,881,174807,5316,153885,15606,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185,350.87,48142.74,1.38,1464.05,146.41,3.04%,88.03%,0.71,1.25
2/21/2022,ID-GO,Gorontalo,206,0,8,198,12560,461,11461,638,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,174.48,10638.2,0,390.46,39.05,3.67%,91.25%,6.87,1
2/21/2022,IDN,Indonesia,34418,176,39929,-5687,5231923,146541,4554711,530671,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,129.79,19729.29,0.66,552.6,55.26,2.80%,87.06%,0.71,1.08
2/21/2022,ID-JA,Jambi,95,2,99,-6,31815,795,29451,1569,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,27.19,9107.29,0.57,227.57,22.76,2.50%,92.57%,0.55,1
2/21/2022,ID-JB,Jawa Barat,8105,12,6983,1110,932027,14927,747181,169919,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,179.47,20637.72,0.27,330.53,33.05,1.60%,80.17%,0.78,1.2
2/21/2022,ID-JT,Jawa Tengah,3438,37,2814,587,542867,30734,474154,37979,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,94.54,14928.66,1.02,845.17,84.52,5.66%,87.34%,0.8,1.85
2/21/2022,ID-JI,Jawa Timur,3621,39,5193,-1611,494480,30049,432847,31584,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,89.45,12215.71,0.96,742.34,74.23,6.08%,87.54%,0.63,1.77
2/21/2022,ID-KB,Kalimantan Barat,370,2,272,96,47633,1072,42991,3570,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,68.23,8783.82,0.37,197.68,19.77,2.25%,90.25%,0.63,1
2/21/2022,ID-KS,Kalimantan Selatan,327,3,810,-486,78949,2443,70436,6070,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,81.28,19624.17,0.75,607.25,60.73,3.09%,89.22%,0.67,0.43
2/21/2022,ID-KT,Kalimantan Tengah,199,0,157,42,49841,1442,45039,3360,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,77.42,19391.2,0,561.03,56.1,2.89%,90.37%,0.43,1
2/21/2022,ID-KI,Kalimantan Timur,1416,3,662,751,173772,5485,156420,11867,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,398.63,48919.67,0.84,1544.12,154.41,3.16%,90.01%,0.92,0.75
2/21/2022,ID-KU,Kalimantan Utara,200,0,0,200,37033,811,35226,996,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,308.45,57113.82,0,1250.76,125.08,2.19%,95.12%,1.6,1
2/21/2022,ID-BB,Kepulauan Bangka Belitung,153,0,159,-6,55387,1473,51761,2153,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,110.89,40142.28,0,1067.57,106.76,2.66%,93.45%,0.71,0
2/21/2022,ID-KR,Kepulauan Riau,392,3,116,273,59474,1758,53842,3874,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,203.17,30825.13,1.55,911.16,91.12,2.96%,90.53%,0.79,3
2/21/2022,ID-LA,Lampung,571,2,87,482,59203,3911,46254,9038,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,62.78,6508.98,0.22,429.99,43,6.61%,78.13%,0.64,0.29
2/21/2022,ID-MA,Maluku,28,1,228,-201,18166,279,15764,2123,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,15.16,9834.89,0.54,151.05,15.1,1.54%,86.78%,0.47,
2/21/2022,ID-MU,Maluku Utara,66,0,13,53,12846,306,11870,670,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,50.47,9822.58,0,233.98,23.4,2.38%,92.40%,1.38,1
2/21/2022,ID-NB,Nusa Tenggara Barat,131,5,399,-273,34034,848,29225,3961,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,24.86,6457.76,0.95,160.9,16.09,2.49%,85.87%,0.47,
2/21/2022,ID-NT,Nusa Tenggara Timur,492,1,125,366,68452,1358,63850,3244,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,90.92,12649.78,0.18,250.96,25.1,1.98%,93.28%,1.18,
2/21/2022,ID-PA,Papua,293,0,0,293,43526,562,33719,9245,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953,67.51,10028.23,0,129.48,12.95,1.29%,77.47%,0.94,1
2/21/2022,ID-PB,Papua Barat,154,0,210,-56,27885,360,24680,2845,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,135,24445.49,0,315.6,31.56,1.29%,88.51%,0.6,0
2/21/2022,ID-RI,Riau,453,5,342,106,135984,4142,126142,5700,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851,74.58,22387.51,0.82,681.91,68.19,3.05%,92.76%,0.72,1.67
2/21/2022,ID-SR,Sulawesi Barat,52,3,19,30,12900,355,12091,454,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,33.33,8269.32,1.92,227.57,22.76,2.75%,93.73%,1.02,3
2/21/2022,ID-SN,Sulawesi Selatan,629,3,376,250,124674,2283,109628,12763,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,66.72,13225.37,0.32,242.18,24.22,1.83%,87.93%,0.42,0.6
2/21/2022,ID-ST,Sulawesi Tengah,248,1,58,189,49505,1618,46079,1808,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,83.91,16749.75,0.34,547.44,54.74,3.27%,93.08%,1.31,
2/21/2022,ID-SG,Sulawesi Tenggara,171,0,155,16,23225,537,20284,2404,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,64.88,8812.5,0,203.76,20.38,2.31%,87.34%,0.64,0
2/21/2022,ID-SA,Sulawesi Utara,564,3,25,536,43510,1080,34440,7990,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,213.48,16469.31,1.14,408.8,40.88,2.48%,79.15%,0.51,1
2/21/2022,ID-SB,Sumatera Barat,92,2,282,-192,95346,2170,88782,4394,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,16.67,17275.19,0.36,393.17,39.32,2.28%,93.12%,0.16,0.67
2/21/2022,ID-SS,Sumatera Selatan,469,11,349,109,70837,3125,58676,9036,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,57.07,8620.21,1.34,380.28,38.03,4.41%,82.83%,0.66,2.2
2/21/2022,ID-SU,Sumatera Utara,1382,5,611,766,125748,2930,106868,15950,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,92.91,8453.71,0.34,196.98,19.7,2.33%,84.99%,0.71,1.25
