,Date,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,Province,Country,Continent,Total Regencies,Total Districts,Population,Total Cases per Million,Total Deaths per Million,Growth Factor of New Cases,Growth Factor of New Deaths
180,1/6/2022,Daerah Istimewa Yogyakarta,3,1,4,-2,157015,5270,151656,89,Province,5,Indonesia,Asia,4,78,3631015,43242.73,1451.38,1.5,1.0
181,1/6/2022,Gorontalo,1,0,0,1,11850,461,11388,1,Province,6,Indonesia,Asia,5,77,1180651,10036.84,390.46,1.0,1.0
182,1/6/2022,Indonesia,533,7,209,317,4264669,144116,4115358,5195,Country,34,Indonesia,Asia,416,7230,265185520,16081.83,543.45,1.32,1.75
183,1/6/2022,Jambi,0,1,1,-2,29793,784,29001,8,Province,7,Indonesia,Asia,9,141,3493357,8528.47,224.43,0.0,1.0
184,1/6/2022,Jawa Barat,24,0,27,-3,708970,14756,693768,446,Province,8,Indonesia,Asia,18,627,45161325,15698.61,326.74,1.0,1.0
185,1/6/2022,Jawa Tengah,10,2,14,-6,486977,30386,455859,732,Province,9,Indonesia,Asia,29,576,36364072,13391.71,835.6,0.42,1.0
186,1/6/2022,Jawa Timur,25,0,20,5,400152,29748,370443,-39,Province,10,Indonesia,Asia,29,666,40479023,9885.42,734.9,2.08,0.0
187,1/6/2022,Kalimantan Barat,3,0,2,1,41689,1064,40612,13,Province,11,Indonesia,Asia,12,174,5422814,7687.71,196.21,1.0,1.0
188,1/6/2022,Kalimantan Selatan,0,0,0,0,69959,2392,67559,8,Province,12,Indonesia,Asia,11,153,4023049,17389.55,594.57,0.0,1.0
189,1/6/2022,Kalimantan Tengah,1,0,1,0,45670,1433,44205,32,Province,13,Indonesia,Asia,13,136,2570289,17768.43,557.52,0.33,1.0
190,1/6/2022,Kalimantan Timur,4,0,2,2,158347,5452,152877,18,Province,14,Indonesia,Asia,7,103,3552191,44577.28,1534.83,2.0,1.0
191,1/6/2022,Kalimantan Utara,9,0,0,9,35962,811,35119,32,Province,15,Indonesia,Asia,4,53,648407,55462.08,1250.76,9.0,1.0
192,1/6/2022,Kepulauan Bangka Belitung,0,0,0,0,52366,1462,50891,13,Province,16,Indonesia,Asia,6,47,1379767,37952.78,1059.6,0.0,1.0
193,1/6/2022,Kepulauan Riau,123,0,0,123,54498,1748,52132,618,Province,17,Indonesia,Asia,5,75,1929400,28246.09,905.98,7.69,1.0
194,1/6/2022,Lampung,2,0,0,2,49755,3871,45350,534,Province,18,Indonesia,Asia,13,228,9095591,5470.23,425.59,2.0,1.0
195,1/6/2022,Maluku,0,0,0,0,14596,266,14330,0,Province,19,Indonesia,Asia,9,118,1847097,7902.13,144.01,1.0,1.0
196,1/6/2022,Maluku Utara,0,0,0,0,12105,303,11802,0,Province,20,Indonesia,Asia,8,116,1307803,9255.98,231.69,1.0,1.0
197,1/6/2022,Nusa Tenggara Barat,1,0,0,1,27811,818,26925,68,Province,21,Indonesia,Asia,8,117,5270247,5276.98,155.21,1.0,1.0
198,1/6/2022,Nusa Tenggara Timur,16,0,2,14,64290,1348,62868,74,Province,22,Indonesia,Asia,21,309,5411321,11880.65,249.11,1.78,1.0
199,1/6/2022,Papua,1,0,0,1,34383,560,33708,115,Province,23,Indonesia,Asia,28,560,4340348,7921.72,129.02,0.5,1.0
200,1/6/2022,Papua Barat,4,0,68,-64,23719,357,23300,62,Province,24,Indonesia,Asia,12,218,1140701,20793.35,312.97,0.27,1.0
201,1/6/2022,Riau,0,0,5,-5,128938,4117,124488,333,Province,25,Indonesia,Asia,10,169,6074100,21227.51,677.8,0.0,1.0
202,1/6/2022,Sulawesi Barat,1,0,2,-1,12369,347,12020,2,Province,26,Indonesia,Asia,6,69,1559984,7928.93,222.44,1.0,1.0
203,1/6/2022,Sulawesi Selatan,3,0,0,3,110021,2241,107744,36,Province,27,Indonesia,Asia,21,311,9426885,11670.98,237.72,0.75,1.0
204,1/6/2022,Sulawesi Tengah,2,0,1,1,47265,1606,45613,46,Province,28,Indonesia,Asia,12,175,2955567,15991.86,543.38,0.67,1.0
205,1/6/2022,Sulawesi Tenggara,0,0,0,0,20173,528,19638,7,Province,29,Indonesia,Asia,15,219,2635461,7654.45,200.34,1.0,1.0
206,1/6/2022,Sulawesi Utara,2,1,0,1,34811,1064,33633,114,Province,30,Indonesia,Asia,11,171,2641884,13176.58,402.74,0.4,1.0
207,1/6/2022,Sumatera Barat,0,0,0,0,89874,2154,87713,7,Province,31,Indonesia,Asia,12,179,5519245,16283.75,390.27,0.0,1.0
208,1/6/2022,Sumatera Selatan,1,0,0,1,59990,3082,56898,10,Province,32,Indonesia,Asia,13,241,8217551,7300.23,375.05,1.0,1.0
209,1/6/2022,Sumatera Utara,6,1,2,3,106135,2895,103205,35,Province,33,Indonesia,Asia,25,450,14874889,7135.18,194.62,3.0,1.0
210,1/7/2022,Aceh,1,0,1,0,38432,2066,36365,1,Province,0,Indonesia,Asia,18,289,5247257,7324.21,393.73,1.0,1.0
211,1/7/2022,Bali,5,0,7,-2,114416,4063,110304,49,Province,1,Indonesia,Asia,8,57,4216171,27137.42,963.67,1.25,1.0
212,1/7/2022,Banten,30,0,4,26,132918,2695,130152,71,Province,2,Indonesia,Asia,4,155,10722374,12396.32,251.34,1.43,1.0
213,1/7/2022,Bengkulu,0,0,1,-1,23105,473,22632,0,Province,3,Indonesia,Asia,9,129,1999539,11555.16,236.55,1.0,1.0
214,1/7/2022,DKI Jakarta,300,0,77,223,866632,13609,851651,1372,Province,4,Indonesia,Asia,1,44,10846145,79902.31,1254.73,1.12,1.0
215,1/7/2022,Daerah Istimewa Yogyakarta,8,0,2,6,157023,5270,151658,95,Province,5,Indonesia,Asia,4,78,3631015,43244.93,1451.38,2.67,0.0
216,1/7/2022,Gorontalo,0,0,0,0,11850,461,11388,1,Province,6,Indonesia,Asia,5,77,1180651,10036.84,390.46,0.0,1.0
217,1/7/2022,Indonesia,518,5,214,299,4265187,144121,4115572,5494,Country,34,Indonesia,Asia,416,7230,265185520,16083.79,543.47,0.97,0.71
218,1/7/2022,Jambi,0,0,2,-2,29793,784,29003,6,Province,7,Indonesia,Asia,9,141,3493357,8528.47,224.43,1.0,0.0
219,1/7/2022,Jawa Barat,36,0,18,18,709006,14756,693786,464,Province,8,Indonesia,Asia,18,627,45161325,15699.41,326.74,1.5,1.0
220,1/7/2022,Jawa Tengah,28,1,11,16,487005,30387,455870,748,Province,9,Indonesia,Asia,29,576,36364072,13392.48,835.63,2.8,0.5
221,1/7/2022,Jawa Timur,15,1,16,-2,400167,29749,370459,-41,Province,10,Indonesia,Asia,29,666,40479023,9885.79,734.92,0.6,1.0
222,1/7/2022,Kalimantan Barat,3,0,3,0,41692,1064,40615,13,Province,11,Indonesia,Asia,12,174,5422814,7688.26,196.21,1.0,1.0
223,1/7/2022,Kalimantan Selatan,0,0,3,-3,69959,2392,67562,5,Province,12,Indonesia,Asia,11,153,4023049,17389.55,594.57,1.0,1.0
224,1/7/2022,Kalimantan Tengah,1,1,2,-2,45671,1434,44207,30,Province,13,Indonesia,Asia,13,136,2570289,17768.82,557.91,1.0,1.0
225,1/7/2022,Kalimantan Timur,0,1,3,-4,158347,5453,152880,14,Province,14,Indonesia,Asia,7,103,3552191,44577.28,1535.11,0.0,1.0
226,1/7/2022,Kalimantan Utara,0,0,0,0,35962,811,35119,32,Province,15,Indonesia,Asia,4,53,648407,55462.08,1250.76,0.0,1.0
227,1/7/2022,Kepulauan Bangka Belitung,5,0,2,3,52371,1462,50893,16,Province,16,Indonesia,Asia,6,47,1379767,37956.41,1059.6,1.0,1.0
228,1/7/2022,Kepulauan Riau,60,0,1,59,54558,1748,52133,677,Province,17,Indonesia,Asia,5,75,1929400,28277.18,905.98,0.49,1.0
229,1/7/2022,Lampung,0,0,1,-1,49755,3871,45351,533,Province,18,Indonesia,Asia,13,228,9095591,5470.23,425.59,0.0,1.0
230,1/7/2022,Maluku,0,0,0,0,14596,266,14330,0,Province,19,Indonesia,Asia,9,118,1847097,7902.13,144.01,1.0,1.0
231,1/7/2022,Maluku Utara,0,0,0,0,12105,303,11802,0,Province,20,Indonesia,Asia,8,116,1307803,9255.98,231.69,1.0,1.0
232,1/7/2022,Nusa Tenggara Barat,1,0,0,1,27812,818,26925,69,Province,21,Indonesia,Asia,8,117,5270247,5277.17,155.21,1.0,1.0
233,1/7/2022,Nusa Tenggara Timur,3,0,3,0,64293,1348,62871,74,Province,22,Indonesia,Asia,21,309,5411321,11881.2,249.11,0.19,1.0
234,1/7/2022,Papua,1,0,0,1,34384,560,33708,116,Province,23,Indonesia,Asia,28,560,4340348,7921.95,129.02,1.0,1.0
235,1/7/2022,Papua Barat,3,0,13,-10,23722,357,23313,52,Province,24,Indonesia,Asia,12,218,1140701,20795.98,312.97,0.75,1.0
236,1/7/2022,Riau,0,1,0,-1,128938,4118,124488,332,Province,25,Indonesia,Asia,10,169,6074100,21227.51,677.96,1.0,1.0
237,1/7/2022,Sulawesi Barat,0,0,0,0,12369,347,12020,2,Province,26,Indonesia,Asia,6,69,1559984,7928.93,222.44,0.0,1.0
238,1/7/2022,Sulawesi Selatan,4,0,3,1,110025,2241,107747,37,Province,27,Indonesia,Asia,21,311,9426885,11671.41,237.72,1.33,1.0
239,1/7/2022,Sulawesi Tengah,7,0,27,-20,47272,1606,45640,26,Province,28,Indonesia,Asia,12,175,2955567,15994.22,543.38,3.5,1.0
240,1/7/2022,Sulawesi Tenggara,0,0,0,0,20173,528,19638,7,Province,29,Indonesia,Asia,15,219,2635461,7654.45,200.34,1.0,1.0
241,1/7/2022,Sulawesi Utara,5,0,0,5,34816,1064,33633,119,Province,30,Indonesia,Asia,11,171,2641884,13178.47,402.74,2.5,0.0
242,1/7/2022,Sumatera Barat,0,0,0,0,89874,2154,87713,7,Province,31,Indonesia,Asia,12,179,5519245,16283.75,390.27,1.0,1.0
243,1/7/2022,Sumatera Selatan,0,0,0,0,59990,3082,56898,10,Province,32,Indonesia,Asia,13,241,8217551,7300.23,375.05,0.0,1.0
244,1/7/2022,Sumatera Utara,2,0,7,-5,106137,2895,103212,30,Province,33,Indonesia,Asia,25,450,14874889,7135.31,194.62,0.33,0.0
245,1/8/2022,Aceh,0,0,0,0,38432,2066,36365,1,Province,0,Indonesia,Asia,18,289,5247257,7324.21,393.73,0.0,1.0
246,1/8/2022,Bali,6,0,2,4,114422,4063,110306,53,Province,1,Indonesia,Asia,8,57,4216171,27138.84,963.67,1.2,1.0
247,1/8/2022,Banten,33,0,6,27,132951,2695,130158,98,Province,2,Indonesia,Asia,4,155,10722374,12399.4,251.34,1.1,1.0
248,1/8/2022,Bengkulu,0,0,0,0,23105,473,22632,0,Province,3,Indonesia,Asia,9,129,1999539,11555.16,236.55,1.0,1.0
249,1/8/2022,DKI Jakarta,278,0,79,199,866910,13609,851730,1571,Province,4,Indonesia,Asia,1,44,10846145,79927.94,1254.73,0.93,1.0
250,1/8/2022,Daerah Istimewa Yogyakarta,1,0,7,-6,157024,5270,151665,89,Province,5,Indonesia,Asia,4,78,3631015,43245.21,1451.38,0.13,1.0
251,1/8/2022,Gorontalo,0,0,0,0,11850,461,11388,1,Province,6,Indonesia,Asia,5,77,1180651,10036.84,390.46,1.0,1.0
252,1/8/2022,Indonesia,479,6,175,298,4265666,144127,4115747,5792,Country,34,Indonesia,Asia,416,7230,265185520,16085.59,543.49,0.92,1.2
253,1/8/2022,Jambi,0,0,2,-2,29793,784,29005,4,Province,7,Indonesia,Asia,9,141,3493357,8528.47,224.43,1.0,1.0
254,1/8/2022,Jawa Barat,25,0,17,8,709031,14756,693803,472,Province,8,Indonesia,Asia,18,627,45161325,15699.96,326.74,0.69,1.0
255,1/8/2022,Jawa Tengah,9,1,15,-7,487014,30388,455885,741,Province,9,Indonesia,Asia,29,576,36364072,13392.72,835.66,0.32,1.0
256,1/8/2022,Jawa Timur,29,3,16,10,400196,29752,370475,-31,Province,10,Indonesia,Asia,29,666,40479023,9886.5,735.0,1.93,3.0
257,1/8/2022,Kalimantan Barat,3,0,3,0,41695,1064,40618,13,Province,11,Indonesia,Asia,12,174,5422814,7688.81,196.21,1.0,1.0
258,1/8/2022,Kalimantan Selatan,2,0,1,1,69961,2392,67563,6,Province,12,Indonesia,Asia,11,153,4023049,17390.04,594.57,1.0,1.0
259,1/8/2022,Kalimantan Tengah,0,0,1,-1,45671,1434,44208,29,Province,13,Indonesia,Asia,13,136,2570289,17768.82,557.91,0.0,0.0
260,1/8/2022,Kalimantan Timur,3,0,3,0,158350,5453,152883,14,Province,14,Indonesia,Asia,7,103,3552191,44578.12,1535.11,1.0,0.0
261,1/8/2022,Kalimantan Utara,1,0,0,1,35963,811,35119,33,Province,15,Indonesia,Asia,4,53,648407,55463.62,1250.76,1.0,1.0
262,1/8/2022,Kepulauan Bangka Belitung,2,0,0,2,52373,1462,50893,18,Province,16,Indonesia,Asia,6,47,1379767,37957.86,1059.6,0.4,1.0
263,1/8/2022,Kepulauan Riau,57,0,0,57,54615,1748,52133,734,Province,17,Indonesia,Asia,5,75,1929400,28306.73,905.98,0.95,1.0
264,1/8/2022,Lampung,1,0,2,-1,49756,3871,45353,532,Province,18,Indonesia,Asia,13,228,9095591,5470.34,425.59,1.0,1.0
265,1/8/2022,Maluku,0,0,0,0,14596,266,14330,0,Province,19,Indonesia,Asia,9,118,1847097,7902.13,144.01,1.0,1.0
266,1/8/2022,Maluku Utara,1,0,0,1,12106,303,11802,1,Province,20,Indonesia,Asia,8,116,1307803,9256.75,231.69,1.0,1.0
267,1/8/2022,Nusa Tenggara Barat,0,0,1,-1,27812,818,26926,68,Province,21,Indonesia,Asia,8,117,5270247,5277.17,155.21,0.0,1.0
268,1/8/2022,Nusa Tenggara Timur,4,1,1,2,64297,1349,62872,76,Province,22,Indonesia,Asia,21,309,5411321,11881.94,249.29,1.33,1.0
269,1/8/2022,Papua,2,0,0,2,34386,560,33708,118,Province,23,Indonesia,Asia,28,560,4340348,7922.41,129.02,2.0,1.0
270,1/8/2022,Papua Barat,12,0,7,5,23734,357,23320,57,Province,24,Indonesia,Asia,12,218,1140701,20806.5,312.97,4.0,1.0
271,1/8/2022,Riau,1,0,5,-4,128939,4118,124493,328,Province,25,Indonesia,Asia,10,169,6074100,21227.67,677.96,1.0,0.0
272,1/8/2022,Sulawesi Barat,1,0,0,1,12370,347,12020,3,Province,26,Indonesia,Asia,6,69,1559984,7929.57,222.44,1.0,1.0
273,1/8/2022,Sulawesi Selatan,5,0,5,0,110030,2241,107752,37,Province,27,Indonesia,Asia,21,311,9426885,11671.94,237.72,1.25,1.0
274,1/8/2022,Sulawesi Tengah,0,0,1,-1,47272,1606,45641,25,Province,28,Indonesia,Asia,12,175,2955567,15994.22,543.38,0.0,1.0
275,1/8/2022,Sulawesi Tenggara,0,0,2,-2,20173,528,19640,5,Province,29,Indonesia,Asia,15,219,2635461,7654.45,200.34,1.0,1.0
276,1/8/2022,Sulawesi Utara,3,0,0,3,34819,1064,33633,122,Province,30,Indonesia,Asia,11,171,2641884,13179.61,402.74,0.6,1.0
277,1/8/2022,Sumatera Barat,0,0,0,0,89874,2154,87713,7,Province,31,Indonesia,Asia,12,179,5519245,16283.75,390.27,1.0,1.0
278,1/8/2022,Sumatera Selatan,0,0,0,0,59990,3082,56898,10,Province,32,Indonesia,Asia,13,241,8217551,7300.23,375.05,1.0,1.0
279,1/8/2022,Sumatera Utara,0,1,10,-11,106137,2896,103222,19,Province,33,Indonesia,Asia,25,450,14874889,7135.31,194.69,0.0,1.0
280,1/9/2022,Aceh,0,0,0,0,38432,2066,36365,1,Province,0,Indonesia,Asia,18,289,5247257,7324.21,393.73,1.0,1.0
281,1/9/2022,Bali,9,0,1,8,114431,4063,110307,61,Province,1,Indonesia,Asia,8,57,4216171,27140.98,963.67,1.5,1.0
282,1/9/2022,Banten,21,0,7,14,132972,2695,130165,112,Province,2,Indonesia,Asia,4,155,10722374,12401.36,251.34,0.64,1.0
283,1/9/2022,Bengkulu,0,0,0,0,23105,473,22632,0,Province,3,Indonesia,Asia,9,129,1999539,11555.16,236.55,1.0,1.0
284,1/9/2022,DKI Jakarta,392,0,111,281,867302,13609,851841,1852,Province,4,Indonesia,Asia,1,44,10846145,79964.08,1254.73,1.41,1.0
285,1/9/2022,Daerah Istimewa Yogyakarta,10,0,3,7,157034,5270,151668,96,Province,5,Indonesia,Asia,4,78,3631015,43247.96,1451.38,10.0,1.0
286,1/9/2022,Gorontalo,0,0,0,0,11850,461,11388,1,Province,6,Indonesia,Asia,5,77,1180651,10036.84,390.46,1.0,1.0
287,1/9/2022,Indonesia,529,2,211,316,4266195,144129,4115958,6108,Country,34,Indonesia,Asia,416,7230,265185520,16087.59,543.5,1.1,0.33
288,1/9/2022,Jambi,0,0,0,0,29793,784,29005,4,Province,7,Indonesia,Asia,9,141,3493357,8528.47,224.43,1.0,1.0
289,1/9/2022,Jawa Barat,22,0,30,-8,709053,14756,693833,464,Province,8,Indonesia,Asia,18,627,45161325,15700.45,326.74,0.88,1.0
290,1/9/2022,Jawa Tengah,8,0,6,2,487022,30388,455891,743,Province,9,Indonesia,Asia,29,576,36364072,13392.94,835.66,0.89,0.0
291,1/9/2022,Jawa Timur,16,1,21,-6,400212,29753,370496,-37,Province,10,Indonesia,Asia,29,666,40479023,9886.9,735.02,0.55,0.33
292,1/9/2022,Kalimantan Barat,3,0,3,0,41698,1064,40621,13,Province,11,Indonesia,Asia,12,174,5422814,7689.37,196.21,1.0,1.0
293,1/9/2022,Kalimantan Selatan,0,0,0,0,69961,2392,67563,6,Province,12,Indonesia,Asia,11,153,4023049,17390.04,594.57,0.0,1.0
294,1/9/2022,Kalimantan Tengah,2,0,0,2,45673,1434,44208,31,Province,13,Indonesia,Asia,13,136,2570289,17769.6,557.91,1.0,1.0
295,1/9/2022,Kalimantan Timur,1,0,1,0,158351,5453,152884,14,Province,14,Indonesia,Asia,7,103,3552191,44578.4,1535.11,0.33,1.0
296,1/9/2022,Kalimantan Utara,0,0,0,0,35963,811,35119,33,Province,15,Indonesia,Asia,4,53,648407,55463.62,1250.76,0.0,1.0
297,1/9/2022,Kepulauan Bangka Belitung,1,0,3,-2,52374,1462,50896,16,Province,16,Indonesia,Asia,6,47,1379767,37958.58,1059.6,0.5,1.0
298,1/9/2022,Kepulauan Riau,24,0,0,24,54639,1748,52133,758,Province,17,Indonesia,Asia,5,75,1929400,28319.17,905.98,0.42,1.0
299,1/9/2022,Lampung,0,0,0,0,49756,3871,45353,532,Province,18,Indonesia,Asia,13,228,9095591,5470.34,425.59,0.0,1.0
300,1/9/2022,Maluku,0,0,0,0,14596,266,14330,0,Province,19,Indonesia,Asia,9,118,1847097,7902.13,144.01,1.0,1.0
301,1/9/2022,Maluku Utara,0,0,0,0,12106,303,11802,1,Province,20,Indonesia,Asia,8,116,1307803,9256.75,231.69,0.0,1.0
302,1/9/2022,Nusa Tenggara Barat,0,0,2,-2,27812,818,26928,66,Province,21,Indonesia,Asia,8,117,5270247,5277.17,155.21,1.0,1.0
303,1/9/2022,Nusa Tenggara Timur,5,1,4,0,64302,1350,62876,76,Province,22,Indonesia,Asia,21,309,5411321,11882.87,249.48,1.25,1.0
304,1/9/2022,Papua,0,0,0,0,34386,560,33708,118,Province,23,Indonesia,Asia,28,560,4340348,7922.41,129.02,0.0,1.0
305,1/9/2022,Papua Barat,1,0,0,1,23735,357,23320,58,Province,24,Indonesia,Asia,12,218,1140701,20807.38,312.97,0.08,1.0
306,1/9/2022,Riau,1,0,0,1,128940,4118,124493,329,Province,25,Indonesia,Asia,10,169,6074100,21227.84,677.96,1.0,1.0
307,1/9/2022,Sulawesi Barat,1,0,1,0,12371,347,12021,3,Province,26,Indonesia,Asia,6,69,1559984,7930.21,222.44,1.0,1.0
308,1/9/2022,Sulawesi Selatan,7,0,7,0,110037,2241,107759,37,Province,27,Indonesia,Asia,21,311,9426885,11672.68,237.72,1.4,1.0
309,1/9/2022,Sulawesi Tengah,2,0,5,-3,47274,1606,45646,22,Province,28,Indonesia,Asia,12,175,2955567,15994.9,543.38,1.0,1.0
310,1/9/2022,Sulawesi Tenggara,0,0,0,0,20173,528,19640,5,Province,29,Indonesia,Asia,15,219,2635461,7654.45,200.34,1.0,1.0
311,1/9/2022,Sulawesi Utara,0,0,0,0,34819,1064,33633,122,Province,30,Indonesia,Asia,11,171,2641884,13179.61,402.74,0.0,1.0
312,1/9/2022,Sumatera Barat,2,0,1,1,89876,2154,87714,8,Province,31,Indonesia,Asia,12,179,5519245,16284.11,390.27,1.0,1.0
313,1/9/2022,Sumatera Selatan,1,0,2,-1,59991,3082,56900,9,Province,32,Indonesia,Asia,13,241,8217551,7300.35,375.05,1.0,1.0
314,1/9/2022,Sumatera Utara,0,0,0,0,106137,2896,103222,19,Province,33,Indonesia,Asia,25,450,14874889,7135.31,194.69,1.0,0.0
315,1/10/2022,Aceh,1,0,1,0,38433,2066,36366,1,Province,0,Indonesia,Asia,18,289,5247257,7324.4,393.73,1.0,1.0
316,1/10/2022,Bali,1,0,8,-7,114432,4063,110315,54,Province,1,Indonesia,Asia,8,57,4216171,27141.21,963.67,0.11,1.0
317,1/10/2022,Banten,16,0,4,12,132988,2695,130169,124,Province,2,Indonesia,Asia,4,155,10722374,12402.85,251.34,0.76,1.0
318,1/10/2022,Bengkulu,0,0,0,0,23105,473,22632,0,Province,3,Indonesia,Asia,9,129,1999539,11555.16,236.55,1.0,1.0
319,1/10/2022,DKI Jakarta,360,0,100,260,867662,13609,851941,2112,Province,4,Indonesia,Asia,1,44,10846145,79997.27,1254.73,0.92,1.0
320,1/10/2022,Daerah Istimewa Yogyakarta,3,0,3,0,157037,5270,151671,96,Province,5,Indonesia,Asia,4,78,3631015,43248.79,1451.38,0.3,1.0
321,1/10/2022,Gorontalo,0,0,0,0,11850,461,11388,1,Province,6,Indonesia,Asia,5,77,1180651,10036.84,390.46,1.0,1.0
322,1/10/2022,Indonesia,454,7,244,203,4266649,144136,4116202,6311,Country,34,Indonesia,Asia,416,7230,265185520,16089.3,543.53,0.86,3.5
323,1/10/2022,Jambi,1,0,2,-1,29794,784,29007,3,Province,7,Indonesia,Asia,9,141,3493357,8528.76,224.43,1.0,1.0
324,1/10/2022,Jawa Barat,27,1,37,-11,709080,14757,693870,453,Province,8,Indonesia,Asia,18,627,45161325,15701.05,326.76,1.23,1.0
325,1/10/2022,Jawa Tengah,9,1,14,-6,487031,30389,455905,737,Province,9,Indonesia,Asia,29,576,36364072,13393.19,835.69,1.13,1.0
326,1/10/2022,Jawa Timur,8,1,7,0,400220,29754,370503,-37,Province,10,Indonesia,Asia,29,666,40479023,9887.1,735.05,0.5,1.0
327,1/10/2022,Kalimantan Barat,1,0,2,-1,41699,1064,40623,12,Province,11,Indonesia,Asia,12,174,5422814,7689.55,196.21,0.33,1.0
328,1/10/2022,Kalimantan Selatan,0,0,0,0,69961,2392,67563,6,Province,12,Indonesia,Asia,11,153,4023049,17390.04,594.57,1.0,1.0
329,1/10/2022,Kalimantan Tengah,1,1,1,-1,45674,1435,44209,30,Province,13,Indonesia,Asia,13,136,2570289,17769.99,558.3,0.5,1.0
330,1/10/2022,Kalimantan Timur,3,0,1,2,158354,5453,152885,16,Province,14,Indonesia,Asia,7,103,3552191,44579.25,1535.11,3.0,1.0
331,1/10/2022,Kalimantan Utara,0,0,0,0,35963,811,35119,33,Province,15,Indonesia,Asia,4,53,648407,55463.62,1250.76,1.0,1.0
332,1/10/2022,Kepulauan Bangka Belitung,1,0,1,0,52375,1462,50897,16,Province,16,Indonesia,Asia,6,47,1379767,37959.31,1059.6,1.0,1.0
333,1/10/2022,Kepulauan Riau,5,0,23,-18,54644,1748,52156,740,Province,17,Indonesia,Asia,5,75,1929400,28321.76,905.98,0.21,1.0
334,1/10/2022,Lampung,0,3,2,-5,49756,3874,45355,527,Province,18,Indonesia,Asia,13,228,9095591,5470.34,425.92,1.0,1.0
335,1/10/2022,Maluku,0,0,0,0,14596,266,14330,0,Province,19,Indonesia,Asia,9,118,1847097,7902.13,144.01,1.0,1.0
336,1/10/2022,Maluku Utara,2,0,0,2,12108,303,11802,3,Province,20,Indonesia,Asia,8,116,1307803,9258.28,231.69,1.0,1.0
337,1/10/2022,Nusa Tenggara Barat,0,0,3,-3,27812,818,26931,63,Province,21,Indonesia,Asia,8,117,5270247,5277.17,155.21,1.0,1.0
338,1/10/2022,Nusa Tenggara Timur,10,0,2,8,64312,1350,62878,84,Province,22,Indonesia,Asia,21,309,5411321,11884.71,249.48,2.0,0.0
339,1/10/2022,Papua,1,0,0,1,34387,560,33708,119,Province,23,Indonesia,Asia,28,560,4340348,7922.64,129.02,1.0,1.0
340,1/10/2022,Papua Barat,1,0,10,-9,23736,357,23330,49,Province,24,Indonesia,Asia,12,218,1140701,20808.26,312.97,1.0,1.0
341,1/10/2022,Riau,0,0,7,-7,128940,4118,124500,322,Province,25,Indonesia,Asia,10,169,6074100,21227.84,677.96,0.0,1.0
342,1/10/2022,Sulawesi Barat,0,0,0,0,12371,347,12021,3,Province,26,Indonesia,Asia,6,69,1559984,7930.21,222.44,0.0,1.0
343,1/10/2022,Sulawesi Selatan,0,0,6,-6,110037,2241,107765,31,Province,27,Indonesia,Asia,21,311,9426885,11672.68,237.72,0.0,1.0
344,1/10/2022,Sulawesi Tengah,0,0,2,-2,47274,1606,45648,20,Province,28,Indonesia,Asia,12,175,2955567,15994.9,543.38,0.0,1.0
345,1/10/2022,Sulawesi Tenggara,0,0,0,0,20173,528,19640,5,Province,29,Indonesia,Asia,15,219,2635461,7654.45,200.34,1.0,1.0
346,1/10/2022,Sulawesi Utara,0,0,0,0,34819,1064,33633,122,Province,30,Indonesia,Asia,11,171,2641884,13179.61,402.74,1.0,1.0
347,1/10/2022,Sumatera Barat,0,0,0,0,89876,2154,87714,8,Province,31,Indonesia,Asia,12,179,5519245,16284.11,390.27,0.0,1.0
348,1/10/2022,Sumatera Selatan,1,0,0,1,59992,3082,56900,10,Province,32,Indonesia,Asia,13,241,8217551,7300.47,375.05,1.0,1.0
349,1/10/2022,Sumatera Utara,2,0,3,-1,106139,2896,103225,18,Province,33,Indonesia,Asia,25,450,14874889,7135.45,194.69,1.0,1.0
350,1/11/2022,Aceh,0,1,0,-1,38433,2067,36366,0,Province,0,Indonesia,Asia,18,289,5247257,7324.4,393.92,0.0,1.0
351,1/11/2022,Bali,9,0,2,7,114441,4063,110317,61,Province,1,Indonesia,Asia,8,57,4216171,27143.35,963.67,9.0,1.0
352,1/11/2022,Banten,43,0,10,33,133031,2695,130179,157,Province,2,Indonesia,Asia,4,155,10722374,12406.86,251.34,2.69,1.0
353,1/11/2022,Bengkulu,1,0,0,1,23106,473,22632,1,Province,3,Indonesia,Asia,9,129,1999539,11555.66,236.55,1.0,1.0
354,1/11/2022,DKI Jakarta,537,0,182,355,868199,13609,852123,2467,Province,4,Indonesia,Asia,1,44,10846145,80046.78,1254.73,1.49,1.0
355,1/11/2022,Daerah Istimewa Yogyakarta,7,1,3,3,157044,5271,151674,99,Province,5,Indonesia,Asia,4,78,3631015,43250.72,1451.66,2.33,1.0
356,1/11/2022,Gorontalo,0,0,0,0,11850,461,11388,1,Province,6,Indonesia,Asia,5,77,1180651,10036.84,390.46,1.0,1.0
357,1/11/2022,Indonesia,802,8,446,348,4267451,144144,4116648,6659,Country,34,Indonesia,Asia,416,7230,265185520,16092.32,543.56,1.77,1.14
358,1/11/2022,Jambi,0,0,0,0,29794,784,29007,3,Province,7,Indonesia,Asia,9,141,3493357,8528.76,224.43,0.0,1.0
359,1/11/2022,Jawa Barat,62,1,18,43,709142,14758,693888,496,Province,8,Indonesia,Asia,18,627,45161325,15702.42,326.78,2.3,1.0
